instant_x,dteday_x,season_x,yr_x,mnth_x,hr_x,holiday_x,weekday_x,weathersit_x,temp_x,Unnamed: 0,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt,instant_y,dteday_y,season_y,yr_y,mnth_y,hr_y,holiday_y,weekday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y
528,2011-01-24 00:00:00,1,0,1,3,FALSE,1,1,0.04,527,0.0303,0.45,0.2537,1970-01-01 00:00:00,1,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,762,2011-02-04 00:00:00,1,0,2,3,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,811,2011-02-06 00:00:00,1,0,2,5,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,812,2011-02-06 00:00:00,1,0,2,6,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,833,2011-02-07 00:00:00,1,0,2,3,FALSE,1,1,0.2,0.2576,0.86,0,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
529,2011-01-24 00:00:00,1,0,1,4,FALSE,1,1,0.02,528,0.0606,0.48,0.1343,1970-01-01 00:00:00,1,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,762,2011-02-04 00:00:00,1,0,2,3,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,811,2011-02-06 00:00:00,1,0,2,5,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,812,2011-02-06 00:00:00,1,0,2,6,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,833,2011-02-07 00:00:00,1,0,2,3,FALSE,1,1,0.2,0.2576,0.86,0,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
552,2011-01-25 00:00:00,1,0,1,4,FALSE,2,1,0.14,551,0.1667,0.74,0.1045,1970-01-01 00:00:00,1,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,762,2011-02-04 00:00:00,1,0,2,3,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,811,2011-02-06 00:00:00,1,0,2,5,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,812,2011-02-06 00:00:00,1,0,2,6,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,833,2011-02-07 00:00:00,1,0,2,3,FALSE,1,1,0.2,0.2576,0.86,0,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
575,2011-01-26 00:00:00,1,0,1,5,FALSE,3,3,0.2,574,0.1818,0.86,0.2836,1970-01-01 00:00:00,1,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,646,2011-01-30 00:00:00,1,0,1,4,FALSE,0,1,0.14,0.2121,0.93,0,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,667,2011-01-31 00:00:00,1,0,1,2,FALSE,1,1,0.22,0.2273,0.64,0.194,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,715,2011-02-02 00:00:00,1,0,2,3,FALSE,3,3,0.22,0.2273,0.93,0.1343,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,716,2011-02-02 00:00:00,1,0,2,4,FALSE,3,3,0.22,0.2121,0.93,0.2836,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,739,2011-02-03 00:00:00,1,0,2,3,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,761,2011-02-04 00:00:00,1,0,2,2,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,762,2011-02-04 00:00:00,1,0,2,3,FALSE,5,2,0.14,0.1667,0.63,0.1045,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,811,2011-02-06 00:00:00,1,0,2,5,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,812,2011-02-06 00:00:00,1,0,2,6,FALSE,0,1,0.26,0.2576,0.6,0.2239,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,833,2011-02-07 00:00:00,1,0,2,3,FALSE,1,1,0.2,0.2576,0.86,0,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,857,2011-02-08 00:00:00,1,0,2,3,FALSE,2,3,0.28,0.2727,0.93,0.1642,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,904,2011-02-10 00:00:00,1,0,2,4,FALSE,4,2,0.14,0.1364,0.59,0.2239,0,1
599,2011-01-28 00:00:00,1,0,1,3,FALSE,5,2,0.2,598,0.2273,0.75,0.1045,1970-01-01 00:00:00,0,1,951,2011-02-12 00:00:00,1,0,2,5,FALSE,6,1,0.12,0.1667,0.74,0.0896,0,1
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,624,2011-01-29 00:00:00,1,0,1,6,FALSE,6,1,0.16,0.1818,0.64,0.1343,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,668,2011-01-31 00:00:00,1,0,1,3,FALSE,1,1,0.22,0.2273,0.64,0.194,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,669,2011-01-31 00:00:00,1,0,1,4,FALSE,1,1,0.2,0.197,0.59,0.2239,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,691,2011-02-01 00:00:00,1,0,2,2,FALSE,2,2,0.16,0.2273,0.69,0,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,692,2011-02-01 00:00:00,1,0,2,3,FALSE,2,2,0.16,0.2273,0.69,0,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,712,2011-02-02 00:00:00,1,0,2,0,FALSE,3,3,0.22,0.2424,0.93,0.1045,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,738,2011-02-03 00:00:00,1,0,2,2,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,740,2011-02-03 00:00:00,1,0,2,5,FALSE,4,1,0.16,0.1364,0.5,0.2985,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,810,2011-02-06 00:00:00,1,0,2,4,FALSE,0,1,0.26,0.2273,0.6,0.3582,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,834,2011-02-07 00:00:00,1,0,2,4,FALSE,1,1,0.2,0.2576,0.86,0,1,1
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,856,2011-02-08 00:00:00,1,0,2,2,FALSE,2,2,0.26,0.2727,0.93,0.1045,1,1
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,859,2011-02-08 00:00:00,1,0,2,5,FALSE,2,1,0.26,0.2273,0.81,0.3284,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,881,2011-02-09 00:00:00,1,0,2,3,FALSE,3,1,0.06,0.0758,0.45,0.1343,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,952,2011-02-12 00:00:00,1,0,2,6,FALSE,6,1,0.12,0.1364,0.93,0.194,1,1
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,974,2011-02-13 00:00:00,1,0,2,4,FALSE,0,2,0.2,0.2121,0.69,0.1642,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,995,2011-02-14 00:00:00,1,0,2,2,FALSE,1,1,0.36,0.3333,0.4,0.2985,0,2
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,996,2011-02-14 00:00:00,1,0,2,3,FALSE,1,1,0.34,0.3182,0.46,0.2239,1,1
7,2011-01-01 00:00:00,1,0,1,6,FALSE,6,1,0.22,6,0.2727,0.8,0,1970-01-01 00:00:00,0,2,997,2011-02-14 00:00:00,1,0,2,4,FALSE,1,1,0.32,0.303,0.53,0.2836,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,624,2011-01-29 00:00:00,1,0,1,6,FALSE,6,1,0.16,0.1818,0.64,0.1343,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,668,2011-01-31 00:00:00,1,0,1,3,FALSE,1,1,0.22,0.2273,0.64,0.194,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,669,2011-01-31 00:00:00,1,0,1,4,FALSE,1,1,0.2,0.197,0.59,0.2239,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,691,2011-02-01 00:00:00,1,0,2,2,FALSE,2,2,0.16,0.2273,0.69,0,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,692,2011-02-01 00:00:00,1,0,2,3,FALSE,2,2,0.16,0.2273,0.69,0,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,712,2011-02-02 00:00:00,1,0,2,0,FALSE,3,3,0.22,0.2424,0.93,0.1045,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,738,2011-02-03 00:00:00,1,0,2,2,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,740,2011-02-03 00:00:00,1,0,2,5,FALSE,4,1,0.16,0.1364,0.5,0.2985,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,810,2011-02-06 00:00:00,1,0,2,4,FALSE,0,1,0.26,0.2273,0.6,0.3582,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,834,2011-02-07 00:00:00,1,0,2,4,FALSE,1,1,0.2,0.2576,0.86,0,1,1
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,856,2011-02-08 00:00:00,1,0,2,2,FALSE,2,2,0.26,0.2727,0.93,0.1045,1,1
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,859,2011-02-08 00:00:00,1,0,2,5,FALSE,2,1,0.26,0.2273,0.81,0.3284,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,881,2011-02-09 00:00:00,1,0,2,3,FALSE,3,1,0.06,0.0758,0.45,0.1343,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,952,2011-02-12 00:00:00,1,0,2,6,FALSE,6,1,0.12,0.1364,0.93,0.194,1,1
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,974,2011-02-13 00:00:00,1,0,2,4,FALSE,0,2,0.2,0.2121,0.69,0.1642,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,995,2011-02-14 00:00:00,1,0,2,2,FALSE,1,1,0.36,0.3333,0.4,0.2985,0,2
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,996,2011-02-14 00:00:00,1,0,2,3,FALSE,1,1,0.34,0.3182,0.46,0.2239,1,1
30,2011-01-02 00:00:00,1,0,1,6,FALSE,0,3,0.42,29,0.4242,0.77,0.2985,1970-01-01 00:00:00,2,2,997,2011-02-14 00:00:00,1,0,2,4,FALSE,1,1,0.32,0.303,0.53,0.2836,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,624,2011-01-29 00:00:00,1,0,1,6,FALSE,6,1,0.16,0.1818,0.64,0.1343,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,668,2011-01-31 00:00:00,1,0,1,3,FALSE,1,1,0.22,0.2273,0.64,0.194,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,669,2011-01-31 00:00:00,1,0,1,4,FALSE,1,1,0.2,0.197,0.59,0.2239,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,691,2011-02-01 00:00:00,1,0,2,2,FALSE,2,2,0.16,0.2273,0.69,0,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,692,2011-02-01 00:00:00,1,0,2,3,FALSE,2,2,0.16,0.2273,0.69,0,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,712,2011-02-02 00:00:00,1,0,2,0,FALSE,3,3,0.22,0.2424,0.93,0.1045,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,738,2011-02-03 00:00:00,1,0,2,2,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,740,2011-02-03 00:00:00,1,0,2,5,FALSE,4,1,0.16,0.1364,0.5,0.2985,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,810,2011-02-06 00:00:00,1,0,2,4,FALSE,0,1,0.26,0.2273,0.6,0.3582,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,834,2011-02-07 00:00:00,1,0,2,4,FALSE,1,1,0.2,0.2576,0.86,0,1,1
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,856,2011-02-08 00:00:00,1,0,2,2,FALSE,2,2,0.26,0.2727,0.93,0.1045,1,1
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,859,2011-02-08 00:00:00,1,0,2,5,FALSE,2,1,0.26,0.2273,0.81,0.3284,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,881,2011-02-09 00:00:00,1,0,2,3,FALSE,3,1,0.06,0.0758,0.45,0.1343,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,952,2011-02-12 00:00:00,1,0,2,6,FALSE,6,1,0.12,0.1364,0.93,0.194,1,1
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,974,2011-02-13 00:00:00,1,0,2,4,FALSE,0,2,0.2,0.2121,0.69,0.1642,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,995,2011-02-14 00:00:00,1,0,2,2,FALSE,1,1,0.36,0.3333,0.4,0.2985,0,2
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,996,2011-02-14 00:00:00,1,0,2,3,FALSE,1,1,0.34,0.3182,0.46,0.2239,1,1
49,2011-01-03 00:00:00,1,0,1,1,FALSE,1,1,0.2,48,,0.44,0.4179,1970-01-01 00:00:00,2,2,997,2011-02-14 00:00:00,1,0,2,4,FALSE,1,1,0.32,0.303,0.53,0.2836,0,2
71,2011-01-04 00:00:00,1,0,1,1,FALSE,2,1,0.16,70,0.1818,0.59,0.1045,1970-01-01 00:00:00,2,2,624,2011-01-29 00:00:00,1,0,1,6,FALSE,6,1,0.16,0.1818,0.64,0.1343,0,2
71,2011-01-04 00:00:00,1,0,1,1,FALSE,2,1,0.16,70,0.1818,0.59,0.1045,1970-01-01 00:00:00,2,2,668,2011-01-31 00:00:00,1,0,1,3,FALSE,1,1,0.22,0.2273,0.64,0.194,0,2
71,2011-01-04 00:00:00,1,0,1,1,FALSE,2,1,0.16,70,0.1818,0.59,0.1045,1970-01-01 00:00:00,2,2,669,2011-01-31 00:00:00,1,0,1,4,FALSE,1,1,0.2,0.197,0.59,0.2239,0,2
71,2011-01-04 00:00:00,1,0,1,1,FALSE,2,1,0.16,70,0.1818,0.59,0.1045,1970-01-01 00:00:00,2,2,691,2011-02-01 00:00:00,1,0,2,2,FALSE,2,2,0.16,0.2273,0.69,0,0,2
71,2011-01-04 00:00:00,1,0,1,1,FALSE,2,1,0.16,70,0.1818,0.59,0.1045,1970-01-01 00:00:00,2,2,692,2011-02-01 00:00:00,1,0,2,3,FALSE,2,2,0.16,0.2273,0.69,0,0,2
71,2011-01-04 00:00:00,1,0,1,1,FALSE,2,1,0.16,70,0.1818,0.59,0.1045,1970-01-01 00:00:00,2,2,712,2011-02-02 00:00:00,1,0,2,0,FALSE,3,3,0.22,0.2424,0.93,0.1045,0,2
71,2011-01-04 00:00:00,1,0,1,1,FALSE,2,1,0.16,70,0.1818,0.59,0.1045,1970-01-01 00:00:00,2,2,738,2011-02-03 00:00:00,1,0,2,2,FALSE,4,1,0.18,0.1667,0.43,0.2537,0,2
